2024-10-29 12:44:54,589 p=1391626 u=lavender n=ansible | PLAY [Total Removal] **********************************************************************************************************************************************************************
2024-10-29 21:18:37,009 p=1462036 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 21:18:37,018 p=1462036 u=lavender n=ansible | TASK [telegraf : collect mariadb stats] ****************************************************************************************************************************************************************************************
2024-10-29 21:18:37,031 p=1462036 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 21:18:37,038 p=1462036 u=lavender n=ansible | TASK [telegraf : first output] *************************************************************************************************************************************************************************************************
2024-10-29 21:18:37,477 p=1462036 u=lavender n=ansible | changed: [monitor2]
2024-10-29 21:18:37,479 p=1462036 u=lavender n=ansible | TASK [telegraf : second output] ************************************************************************************************************************************************************************************************
2024-10-29 21:18:37,914 p=1462036 u=lavender n=ansible | changed: [monitor2]
2024-10-29 21:18:37,921 p=1462036 u=lavender n=ansible | TASK [telegraf : sometimes /etc/telegraf.conf does not get created???] *********************************************************************************************************************************************************
2024-10-29 21:18:38,418 p=1462036 u=lavender n=ansible | changed: [monitor2]
2024-10-29 21:18:38,424 p=1462036 u=lavender n=ansible | TASK [telegraf : Configure default file] ***************************************************************************************************************************************************************************************
2024-10-29 21:18:38,449 p=1462036 u=lavender n=ansible | included: /home/lavender/sandbox/ansible/LabProvisioning/ProvisionCollection/telegraf/tasks/telegrafd-default-setup.yml for monitor2
2024-10-29 21:18:38,458 p=1462036 u=lavender n=ansible | TASK [telegraf : set_fact] *****************************************************************************************************************************************************************************************************
2024-10-29 21:18:38,475 p=1462036 u=lavender n=ansible | ok: [monitor2]
2024-10-29 21:18:38,483 p=1462036 u=lavender n=ansible | TASK [telegraf : copy config to /etc/default/telegraf] *************************************************************************************************************************************************************************
2024-10-29 21:18:38,939 p=1462036 u=lavender n=ansible | changed: [monitor2]
2024-10-29 21:18:38,946 p=1462036 u=lavender n=ansible | TASK [telegraf : ansible.builtin.debug] ****************************************************************************************************************************************************************************************
2024-10-29 21:18:38,960 p=1462036 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 21:18:38,969 p=1462036 u=lavender n=ansible | TASK [telegraf : Package remove] ***********************************************************************************************************************************************************************************************
2024-10-29 21:18:38,980 p=1462036 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 21:18:38,987 p=1462036 u=lavender n=ansible | TASK [telegraf : Remove the config files at /etc/telegraf] *********************************************************************************************************************************************************************
2024-10-29 21:18:39,001 p=1462036 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 21:18:39,007 p=1462036 u=lavender n=ansible | TASK [telegraf : Remove the default file] **************************************************************************************************************************************************************************************
2024-10-29 21:18:39,021 p=1462036 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 21:18:39,027 p=1462036 u=lavender n=ansible | TASK [telegraf : Remove the data files] ****************************************************************************************************************************************************************************************
2024-10-29 21:18:39,041 p=1462036 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 21:18:39,052 p=1462036 u=lavender n=ansible | TASK [loki : Package install] **************************************************************************************************************************************************************************************************
2024-10-29 21:18:39,073 p=1462036 u=lavender n=ansible | included: /home/lavender/sandbox/ansible/LabProvisioning/ProvisionCollection/loki/tasks/../../shared/grafana/tasks/Debian-install.yml for monitor2
2024-10-29 21:18:39,082 p=1462036 u=lavender n=ansible | TASK [loki : Prepare the apt keyring directory] ********************************************************************************************************************************************************************************
2024-10-29 21:18:39,313 p=1462036 u=lavender n=ansible | ok: [monitor2]
2024-10-29 21:18:39,316 p=1462036 u=lavender n=ansible | TASK [loki : Get the grafana gpg key used for Grafana, Loki, ...] **************************************************************************************************************************************************************
2024-10-29 21:18:39,642 p=1462036 u=lavender n=ansible | changed: [monitor2]
2024-10-29 21:18:39,649 p=1462036 u=lavender n=ansible | TASK [loki : setup Grafana apt repo] *******************************************************************************************************************************************************************************************
2024-10-29 21:18:40,083 p=1462036 u=lavender n=ansible | ok: [monitor2]
2024-10-29 21:18:40,091 p=1462036 u=lavender n=ansible | TASK [loki : Install Alloy OSS package] ****************************************************************************************************************************************************************************************
2024-10-29 21:18:42,203 p=1462036 u=lavender n=ansible | changed: [monitor2]
2024-10-29 21:18:42,211 p=1462036 u=lavender n=ansible | TASK [loki : Template config to  /etc/loki/config.yml] *************************************************************************************************************************************************************************
2024-10-29 21:18:42,660 p=1462036 u=lavender n=ansible | changed: [monitor2]
2024-10-29 21:18:42,668 p=1462036 u=lavender n=ansible | TASK [loki : systemd reload configs and restart Loki] **************************************************************************************************************************************************************************
2024-10-29 21:18:43,214 p=1462036 u=lavender n=ansible | changed: [monitor2]
2024-10-29 21:18:43,221 p=1462036 u=lavender n=ansible | TASK [loki : Package remove] ***************************************************************************************************************************************************************************************************
2024-10-29 21:18:43,238 p=1462036 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 21:18:43,245 p=1462036 u=lavender n=ansible | TASK [loki : Remove the config files /etc/loki] ********************************************************************************************************************************************************************************
2024-10-29 21:18:43,258 p=1462036 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 21:18:43,273 p=1462036 u=lavender n=ansible | TASK [alloy : Package install] *************************************************************************************************************************************************************************************************
2024-10-29 21:18:43,294 p=1462036 u=lavender n=ansible | included: /home/lavender/sandbox/ansible/LabProvisioning/ProvisionCollection/alloy/tasks/../../shared/grafana/tasks/Debian-install.yml for monitor2
2024-10-29 21:18:43,303 p=1462036 u=lavender n=ansible | TASK [alloy : Prepare the apt keyring directory] *******************************************************************************************************************************************************************************
2024-10-29 21:18:43,546 p=1462036 u=lavender n=ansible | ok: [monitor2]
2024-10-29 21:18:43,552 p=1462036 u=lavender n=ansible | TASK [alloy : Get the grafana gpg key used for Grafana, Loki, ...] *************************************************************************************************************************************************************
2024-10-29 21:18:43,883 p=1462036 u=lavender n=ansible | changed: [monitor2]
2024-10-29 21:18:43,886 p=1462036 u=lavender n=ansible | TASK [alloy : setup Grafana apt repo] ******************************************************************************************************************************************************************************************
2024-10-29 21:18:44,319 p=1462036 u=lavender n=ansible | ok: [monitor2]
2024-10-29 21:18:44,322 p=1462036 u=lavender n=ansible | TASK [alloy : Install Alloy OSS package] ***************************************************************************************************************************************************************************************
2024-10-29 21:18:47,066 p=1462036 u=lavender n=ansible | changed: [monitor2]
2024-10-29 21:18:47,069 p=1462036 u=lavender n=ansible | TASK [alloy : Template config  in /etc/alloy/config.allow] *********************************************************************************************************************************************************************
2024-10-29 21:18:47,530 p=1462036 u=lavender n=ansible | changed: [monitor2]
2024-10-29 21:18:47,536 p=1462036 u=lavender n=ansible | TASK [alloy : Template config  in /etc/default/alloy] **************************************************************************************************************************************************************************
2024-10-29 21:18:47,972 p=1462036 u=lavender n=ansible | changed: [monitor2]
2024-10-29 21:18:47,975 p=1462036 u=lavender n=ansible | TASK [alloy : Remove the config files] *****************************************************************************************************************************************************************************************
2024-10-29 21:18:47,987 p=1462036 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 21:18:47,990 p=1462036 u=lavender n=ansible | TASK [alloy : Remove the default file] *****************************************************************************************************************************************************************************************
2024-10-29 21:18:48,001 p=1462036 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 21:18:48,005 p=1462036 u=lavender n=ansible | TASK [alloy : Package remove] **************************************************************************************************************************************************************************************************
2024-10-29 21:18:48,017 p=1462036 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 21:18:48,022 p=1462036 u=lavender n=ansible | TASK [alloy : Remove the data files] *******************************************************************************************************************************************************************************************
2024-10-29 21:18:48,032 p=1462036 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 21:18:48,045 p=1462036 u=lavender n=ansible | PLAY RECAP *********************************************************************************************************************************************************************************************************************
2024-10-29 21:18:48,045 p=1462036 u=lavender n=ansible | monitor2                   : ok=50   changed=24   unreachable=0    failed=0    skipped=20   rescued=1    ignored=0   
2024-10-29 21:19:06,071 p=1462839 u=lavender n=ansible | PLAY [Total Removal] ***********************************************************************************************************************************************************************************************************
2024-10-29 21:19:06,076 p=1462839 u=lavender n=ansible | TASK [Gathering Facts] *********************************************************************************************************************************************************************************************************
2024-10-29 21:19:06,810 p=1462839 u=lavender n=ansible | ok: [monitor2]
2024-10-29 21:19:06,835 p=1462839 u=lavender n=ansible | TASK [telegraf : Package install] **********************************************************************************************************************************************************************************************
2024-10-29 21:19:06,850 p=1462839 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 21:19:06,858 p=1462839 u=lavender n=ansible | TASK [telegraf : Configure the plugins] ****************************************************************************************************************************************************************************************
2024-10-29 21:19:06,870 p=1462839 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 21:19:06,880 p=1462839 u=lavender n=ansible | TASK [telegraf : sometimes /etc/telegraf.conf does not get created???] *********************************************************************************************************************************************************
2024-10-29 21:19:06,893 p=1462839 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 21:19:06,901 p=1462839 u=lavender n=ansible | TASK [telegraf : Configure default file] ***************************************************************************************************************************************************************************************
2024-10-29 21:19:06,914 p=1462839 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 21:19:06,922 p=1462839 u=lavender n=ansible | TASK [telegraf : Package remove] ***********************************************************************************************************************************************************************************************
2024-10-29 21:19:06,938 p=1462839 u=lavender n=ansible | included: /home/lavender/sandbox/ansible/LabProvisioning/ProvisionCollection/telegraf/tasks/../../shared/any/tasks/Debian-rm.yml for monitor2
2024-10-29 21:19:06,944 p=1462839 u=lavender n=ansible | TASK [telegraf : Populate service facts] ***************************************************************************************************************************************************************************************
2024-10-29 21:19:08,184 p=1462839 u=lavender n=ansible | ok: [monitor2]
2024-10-29 21:19:08,189 p=1462839 u=lavender n=ansible | TASK [telegraf : set_fact] *****************************************************************************************************************************************************************************************************
2024-10-29 21:19:08,204 p=1462839 u=lavender n=ansible | ok: [monitor2]
2024-10-29 21:19:08,210 p=1462839 u=lavender n=ansible | TASK [telegraf : set_fact] *****************************************************************************************************************************************************************************************************
2024-10-29 21:19:08,228 p=1462839 u=lavender n=ansible | ok: [monitor2]
2024-10-29 21:19:08,238 p=1462839 u=lavender n=ansible | TASK [telegraf : Is the service: telegraf running?] ****************************************************************************************************************************************************************************
2024-10-29 21:19:08,254 p=1462839 u=lavender n=ansible | ok: [monitor2] => {
    "service_running": true
}
2024-10-29 21:19:08,266 p=1462839 u=lavender n=ansible | TASK [telegraf : Systemd stop telegraf] ****************************************************************************************************************************************************************************************
2024-10-29 21:19:08,764 p=1462839 u=lavender n=ansible | ok: [monitor2]
2024-10-29 21:19:08,770 p=1462839 u=lavender n=ansible | TASK [telegraf :  telegraf stopped results] ************************************************************************************************************************************************************************************
2024-10-29 21:19:08,782 p=1462839 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 21:19:08,787 p=1462839 u=lavender n=ansible | TASK [telegraf : Remove telegraf Package] **************************************************************************************************************************************************************************************
2024-10-29 21:19:10,636 p=1462839 u=lavender n=ansible | changed: [monitor2]
2024-10-29 21:19:10,645 p=1462839 u=lavender n=ansible | TASK [telegraf : Remove the config files at /etc/telegraf] *********************************************************************************************************************************************************************
2024-10-29 21:19:11,022 p=1462839 u=lavender n=ansible | changed: [monitor2]
2024-10-29 21:19:11,031 p=1462839 u=lavender n=ansible | TASK [telegraf : Remove the default file] **************************************************************************************************************************************************************************************
2024-10-29 21:19:11,270 p=1462839 u=lavender n=ansible | ok: [monitor2]
2024-10-29 21:19:11,274 p=1462839 u=lavender n=ansible | TASK [telegraf : Remove the data files] ****************************************************************************************************************************************************************************************
2024-10-29 21:19:11,502 p=1462839 u=lavender n=ansible | changed: [monitor2]
2024-10-29 21:19:11,508 p=1462839 u=lavender n=ansible | TASK [influxdb : Package install] **********************************************************************************************************************************************************************************************
2024-10-29 21:19:11,519 p=1462839 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 21:19:11,526 p=1462839 u=lavender n=ansible | TASK [influxdb : Prepare /etc/influxd] *****************************************************************************************************************************************************************************************
2024-10-29 21:19:11,535 p=1462839 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 21:19:11,539 p=1462839 u=lavender n=ansible | TASK [influxdb : Template config for storage in /etc/influxd] ******************************************************************************************************************************************************************
2024-10-29 21:19:11,551 p=1462839 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 21:19:11,555 p=1462839 u=lavender n=ansible | TASK [influxdb : Restart service influxd, if running] **************************************************************************************************************************************************************************
2024-10-29 21:19:11,567 p=1462839 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 21:19:11,571 p=1462839 u=lavender n=ansible | TASK [influxdb : include_tasks] ************************************************************************************************************************************************************************************************
2024-10-29 21:19:11,582 p=1462839 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 21:19:11,586 p=1462839 u=lavender n=ansible | TASK [influxdb : Package remove] ***********************************************************************************************************************************************************************************************
2024-10-29 21:19:11,603 p=1462839 u=lavender n=ansible | included: /home/lavender/sandbox/ansible/LabProvisioning/ProvisionCollection/influxdb/tasks/../../shared/any/tasks/Debian-rm.yml for monitor2
2024-10-29 21:19:11,609 p=1462839 u=lavender n=ansible | TASK [influxdb : Populate service facts] ***************************************************************************************************************************************************************************************
2024-10-29 21:19:12,824 p=1462839 u=lavender n=ansible | ok: [monitor2]
2024-10-29 21:19:12,833 p=1462839 u=lavender n=ansible | TASK [influxdb : set_fact] *****************************************************************************************************************************************************************************************************
2024-10-29 21:19:12,850 p=1462839 u=lavender n=ansible | ok: [monitor2]
2024-10-29 21:19:12,861 p=1462839 u=lavender n=ansible | TASK [influxdb : set_fact] *****************************************************************************************************************************************************************************************************
2024-10-29 21:19:12,880 p=1462839 u=lavender n=ansible | ok: [monitor2]
2024-10-29 21:19:12,892 p=1462839 u=lavender n=ansible | TASK [influxdb : Is the service: influxdb2 running?] ***************************************************************************************************************************************************************************
2024-10-29 21:19:12,908 p=1462839 u=lavender n=ansible | ok: [monitor2] => {
    "service_running": true
}
2024-10-29 21:19:12,920 p=1462839 u=lavender n=ansible | TASK [influxdb : Systemd stop influxdb2] ***************************************************************************************************************************************************************************************
2024-10-29 21:19:13,295 p=1462839 u=lavender n=ansible | changed: [monitor2]
2024-10-29 21:19:13,299 p=1462839 u=lavender n=ansible | TASK [influxdb :  influxdb2 stopped results] ***********************************************************************************************************************************************************************************
2024-10-29 21:19:13,313 p=1462839 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 21:19:13,318 p=1462839 u=lavender n=ansible | TASK [influxdb : Remove influxdb2 Package] *************************************************************************************************************************************************************************************
2024-10-29 21:19:14,809 p=1462839 u=lavender n=ansible | changed: [monitor2]
2024-10-29 21:19:14,814 p=1462839 u=lavender n=ansible | TASK [influxdb : Remove the default file] **************************************************************************************************************************************************************************************
2024-10-29 21:19:15,046 p=1462839 u=lavender n=ansible | changed: [monitor2]
2024-10-29 21:19:15,050 p=1462839 u=lavender n=ansible | TASK [influxdb : Remove the config files] **************************************************************************************************************************************************************************************
2024-10-29 21:19:15,281 p=1462839 u=lavender n=ansible | changed: [monitor2]
2024-10-29 21:19:15,287 p=1462839 u=lavender n=ansible | TASK [influxdb : Remove the root config files] *********************************************************************************************************************************************************************************
2024-10-29 21:19:15,527 p=1462839 u=lavender n=ansible | changed: [monitor2]
2024-10-29 21:19:15,531 p=1462839 u=lavender n=ansible | TASK [influxdb : Remove the data files in /var/lib/influxdb] *******************************************************************************************************************************************************************
2024-10-29 21:19:15,770 p=1462839 u=lavender n=ansible | changed: [monitor2]
2024-10-29 21:19:15,790 p=1462839 u=lavender n=ansible | TASK [alloy : Package install] *************************************************************************************************************************************************************************************************
2024-10-29 21:19:15,805 p=1462839 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 21:19:15,815 p=1462839 u=lavender n=ansible | TASK [alloy : Template config  in /etc/alloy/config.allow] *********************************************************************************************************************************************************************
2024-10-29 21:19:15,827 p=1462839 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 21:19:15,832 p=1462839 u=lavender n=ansible | TASK [alloy : Template config  in /etc/default/alloy] **************************************************************************************************************************************************************************
2024-10-29 21:19:15,841 p=1462839 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 21:19:15,851 p=1462839 u=lavender n=ansible | TASK [alloy : Remove the config files] *****************************************************************************************************************************************************************************************
2024-10-29 21:19:16,081 p=1462839 u=lavender n=ansible | changed: [monitor2]
2024-10-29 21:19:16,088 p=1462839 u=lavender n=ansible | TASK [alloy : Remove the default file] *****************************************************************************************************************************************************************************************
2024-10-29 21:19:16,329 p=1462839 u=lavender n=ansible | changed: [monitor2]
2024-10-29 21:19:16,335 p=1462839 u=lavender n=ansible | TASK [alloy : Package remove] **************************************************************************************************************************************************************************************************
2024-10-29 21:19:16,384 p=1462839 u=lavender n=ansible | included: /home/lavender/sandbox/ansible/LabProvisioning/ProvisionCollection/alloy/tasks/../../shared/any/tasks/Debian-rm.yml for monitor2
2024-10-29 21:19:16,387 p=1462839 u=lavender n=ansible | TASK [alloy : Populate service facts] ******************************************************************************************************************************************************************************************
2024-10-29 21:19:17,604 p=1462839 u=lavender n=ansible | ok: [monitor2]
2024-10-29 21:19:17,615 p=1462839 u=lavender n=ansible | TASK [alloy : set_fact] ********************************************************************************************************************************************************************************************************
2024-10-29 21:19:17,629 p=1462839 u=lavender n=ansible | ok: [monitor2]
2024-10-29 21:19:17,638 p=1462839 u=lavender n=ansible | TASK [alloy : set_fact] ********************************************************************************************************************************************************************************************************
2024-10-29 21:19:17,657 p=1462839 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 21:19:17,669 p=1462839 u=lavender n=ansible | TASK [alloy : Is the service: alloy running?] **********************************************************************************************************************************************************************************
2024-10-29 21:19:17,686 p=1462839 u=lavender n=ansible | ok: [monitor2] => {
    "service_running": false
}
2024-10-29 21:19:17,697 p=1462839 u=lavender n=ansible | TASK [alloy : Systemd stop alloy] **********************************************************************************************************************************************************************************************
2024-10-29 21:19:17,708 p=1462839 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 21:19:17,722 p=1462839 u=lavender n=ansible | TASK [alloy :  alloy stopped results] ******************************************************************************************************************************************************************************************
2024-10-29 21:19:17,739 p=1462839 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 21:19:17,750 p=1462839 u=lavender n=ansible | TASK [alloy : Remove alloy Package] ********************************************************************************************************************************************************************************************
2024-10-29 21:19:19,328 p=1462839 u=lavender n=ansible | changed: [monitor2]
2024-10-29 21:19:19,338 p=1462839 u=lavender n=ansible | TASK [alloy : Remove the data files] *******************************************************************************************************************************************************************************************
2024-10-29 21:19:19,572 p=1462839 u=lavender n=ansible | changed: [monitor2]
2024-10-29 21:19:19,592 p=1462839 u=lavender n=ansible | TASK [loki : Package install] **************************************************************************************************************************************************************************************************
2024-10-29 21:19:19,604 p=1462839 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 21:19:19,616 p=1462839 u=lavender n=ansible | TASK [loki : Template config to  /etc/loki/config.yml] *************************************************************************************************************************************************************************
2024-10-29 21:19:19,628 p=1462839 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 21:19:19,638 p=1462839 u=lavender n=ansible | TASK [loki : systemd reload configs and restart Loki] **************************************************************************************************************************************************************************
2024-10-29 21:19:19,652 p=1462839 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 21:19:19,662 p=1462839 u=lavender n=ansible | TASK [loki : Package remove] ***************************************************************************************************************************************************************************************************
2024-10-29 21:19:19,687 p=1462839 u=lavender n=ansible | included: /home/lavender/sandbox/ansible/LabProvisioning/ProvisionCollection/loki/tasks/../../shared/any/tasks/Debian-rm.yml for monitor2
2024-10-29 21:19:19,696 p=1462839 u=lavender n=ansible | TASK [loki : Populate service facts] *******************************************************************************************************************************************************************************************
2024-10-29 21:19:20,868 p=1462839 u=lavender n=ansible | ok: [monitor2]
2024-10-29 21:19:20,877 p=1462839 u=lavender n=ansible | TASK [loki : set_fact] *********************************************************************************************************************************************************************************************************
2024-10-29 21:19:20,892 p=1462839 u=lavender n=ansible | ok: [monitor2]
2024-10-29 21:19:20,905 p=1462839 u=lavender n=ansible | TASK [loki : set_fact] *********************************************************************************************************************************************************************************************************
2024-10-29 21:19:20,925 p=1462839 u=lavender n=ansible | ok: [monitor2]
2024-10-29 21:19:20,937 p=1462839 u=lavender n=ansible | TASK [loki : Is the service: loki running?] ************************************************************************************************************************************************************************************
2024-10-29 21:19:20,955 p=1462839 u=lavender n=ansible | ok: [monitor2] => {
    "service_running": true
}
2024-10-29 21:19:20,960 p=1462839 u=lavender n=ansible | TASK [loki : Systemd stop loki] ************************************************************************************************************************************************************************************************
2024-10-29 21:19:24,280 p=1462839 u=lavender n=ansible | changed: [monitor2]
2024-10-29 21:19:24,290 p=1462839 u=lavender n=ansible | TASK [loki :  loki stopped results] ********************************************************************************************************************************************************************************************
2024-10-29 21:19:24,304 p=1462839 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 21:19:24,317 p=1462839 u=lavender n=ansible | TASK [loki : Remove loki Package] **********************************************************************************************************************************************************************************************
2024-10-29 21:19:25,839 p=1462839 u=lavender n=ansible | changed: [monitor2]
2024-10-29 21:19:25,842 p=1462839 u=lavender n=ansible | TASK [loki : Remove the config files /etc/loki] ********************************************************************************************************************************************************************************
2024-10-29 21:19:26,078 p=1462839 u=lavender n=ansible | changed: [monitor2]
2024-10-29 21:19:26,103 p=1462839 u=lavender n=ansible | PLAY RECAP *********************************************************************************************************************************************************************************************************************
2024-10-29 21:19:26,103 p=1462839 u=lavender n=ansible | monitor2                   : ok=38   changed=16   unreachable=0    failed=0    skipped=21   rescued=0    ignored=0   
2024-10-29 21:20:18,784 p=1463371 u=lavender n=ansible | PLAY [Service: Influxdb] *******************************************************************************************************************************************************************************************************
2024-10-29 21:20:18,790 p=1463371 u=lavender n=ansible | TASK [Gathering Facts] *********************************************************************************************************************************************************************************************************
2024-10-29 21:20:19,523 p=1463371 u=lavender n=ansible | ok: [monitor2]
2024-10-29 21:20:19,529 p=1463371 u=lavender n=ansible | TASK [influxdb : Package install] **********************************************************************************************************************************************************************************************
2024-10-29 21:20:19,544 p=1463371 u=lavender n=ansible | included: /home/lavender/sandbox/ansible/LabProvisioning/ProvisionCollection/influxdb/tasks/../../shared/influxdb/tasks/Debian-install.yml for monitor2
2024-10-29 21:20:19,547 p=1463371 u=lavender n=ansible | TASK [influxdb : Prepare the apt keyring directory] ****************************************************************************************************************************************************************************
2024-10-29 21:20:19,864 p=1463371 u=lavender n=ansible | ok: [monitor2]
2024-10-29 21:20:19,867 p=1463371 u=lavender n=ansible | TASK [influxdb : get influx key] ***********************************************************************************************************************************************************************************************
2024-10-29 21:20:20,307 p=1463371 u=lavender n=ansible | ok: [monitor2]
2024-10-29 21:20:20,314 p=1463371 u=lavender n=ansible | TASK [influxdb : build key for apt] ********************************************************************************************************************************************************************************************
2024-10-29 21:20:20,649 p=1463371 u=lavender n=ansible | changed: [monitor2]
2024-10-29 21:20:20,652 p=1463371 u=lavender n=ansible | TASK [influxdb : setup influxdb apt repo] **************************************************************************************************************************************************************************************
2024-10-29 21:20:21,158 p=1463371 u=lavender n=ansible | ok: [monitor2]
2024-10-29 21:20:21,168 p=1463371 u=lavender n=ansible | TASK [influxdb : Get influxdb2} package] ***************************************************************************************************************************************************************************************
2024-10-29 21:20:23,738 p=1463371 u=lavender n=ansible | changed: [monitor2]
2024-10-29 21:20:23,740 p=1463371 u=lavender n=ansible | TASK [influxdb : Prepare /etc/influxd] *****************************************************************************************************************************************************************************************
2024-10-29 21:20:23,987 p=1463371 u=lavender n=ansible | changed: [monitor2]
2024-10-29 21:20:23,995 p=1463371 u=lavender n=ansible | TASK [influxdb : Template config for storage in /etc/influxd] ******************************************************************************************************************************************************************
2024-10-29 21:20:24,557 p=1463371 u=lavender n=ansible | changed: [monitor2]
2024-10-29 21:20:24,564 p=1463371 u=lavender n=ansible | TASK [influxdb : Restart service influxd, if running] **************************************************************************************************************************************************************************
2024-10-29 21:20:26,257 p=1463371 u=lavender n=ansible | changed: [monitor2]
2024-10-29 21:20:26,260 p=1463371 u=lavender n=ansible | TASK [influxdb : include_tasks] ************************************************************************************************************************************************************************************************
2024-10-29 21:20:26,278 p=1463371 u=lavender n=ansible | included: /home/lavender/sandbox/ansible/LabProvisioning/ProvisionCollection/influxdb/tasks/initializedb.yml for monitor2
2024-10-29 21:20:26,280 p=1463371 u=lavender n=ansible | TASK [influxdb : create initial Influxdb user] *********************************************************************************************************************************************************************************
2024-10-29 21:20:26,622 p=1463371 u=lavender n=ansible | changed: [monitor2]
2024-10-29 21:20:26,625 p=1463371 u=lavender n=ansible | TASK [influxdb : ansible.builtin.debug] ****************************************************************************************************************************************************************************************
2024-10-29 21:20:26,640 p=1463371 u=lavender n=ansible | ok: [monitor2] => {
    "cmd_result.stdout": "User\t\tOrganization\tBucket\nlavender\tlavnet\t\tlavnet"
}
2024-10-29 21:20:26,643 p=1463371 u=lavender n=ansible | TASK [influxdb : create initial admin token] ***********************************************************************************************************************************************************************************
2024-10-29 21:20:26,905 p=1463371 u=lavender n=ansible | changed: [monitor2]
2024-10-29 21:20:26,907 p=1463371 u=lavender n=ansible | TASK [influxdb : set_fact] *****************************************************************************************************************************************************************************************************
2024-10-29 21:20:26,932 p=1463371 u=lavender n=ansible | ok: [monitor2]
2024-10-29 21:20:26,941 p=1463371 u=lavender n=ansible | TASK [influxdb : set_fact] *****************************************************************************************************************************************************************************************************
2024-10-29 21:20:26,969 p=1463371 u=lavender n=ansible | ok: [monitor2]
2024-10-29 21:20:26,977 p=1463371 u=lavender n=ansible | TASK [influxdb : create initial operator token] ********************************************************************************************************************************************************************************
2024-10-29 21:20:27,232 p=1463371 u=lavender n=ansible | changed: [monitor2]
2024-10-29 21:20:27,239 p=1463371 u=lavender n=ansible | TASK [influxdb : set_fact] *****************************************************************************************************************************************************************************************************
2024-10-29 21:20:27,264 p=1463371 u=lavender n=ansible | ok: [monitor2]
2024-10-29 21:20:27,273 p=1463371 u=lavender n=ansible | TASK [influxdb : set_fact] *****************************************************************************************************************************************************************************************************
2024-10-29 21:20:27,288 p=1463371 u=lavender n=ansible | ok: [monitor2]
2024-10-29 21:20:27,296 p=1463371 u=lavender n=ansible | TASK [influxdb : set_fact] *****************************************************************************************************************************************************************************************************
2024-10-29 21:20:27,329 p=1463371 u=lavender n=ansible | ok: [monitor2]
2024-10-29 21:20:27,340 p=1463371 u=lavender n=ansible | TASK [influxdb : Create auth file for this host] *******************************************************************************************************************************************************************************
2024-10-29 21:20:27,557 p=1463371 u=lavender n=ansible | changed: [monitor2 -> localhost]
2024-10-29 21:20:27,560 p=1463371 u=lavender n=ansible | TASK [influxdb : Ensure the default Apache port is 8080] ***********************************************************************************************************************************************************************
2024-10-29 21:20:27,855 p=1463371 u=lavender n=ansible | fatal: [monitor2]: FAILED! => {"changed": false, "msg": "Destination /home/lavender/sandbox/ansible/LabProvisioning/data/influx-tokens-monitor2.yml does not exist !", "rc": 257}
2024-10-29 21:20:27,857 p=1463371 u=lavender n=ansible | TASK [influxdb : Print when errors] ********************************************************************************************************************************************************************************************
2024-10-29 21:20:27,869 p=1463371 u=lavender n=ansible | ok: [monitor2] => {
    "msg": "Cannot be setup via ansible.\n The script cannot access SSL and/or it was already setup once!!!"
}
2024-10-29 21:20:27,878 p=1463371 u=lavender n=ansible | TASK [influxdb : Package remove] ***********************************************************************************************************************************************************************************************
2024-10-29 21:20:27,891 p=1463371 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 21:20:27,894 p=1463371 u=lavender n=ansible | TASK [influxdb : Remove the default file] **************************************************************************************************************************************************************************************
2024-10-29 21:20:27,905 p=1463371 u=lavender n=ansible | skipping: [monitor2]
